restaurant_name,invoice_no,date,payment_type,order_type,status,area,assign_to,UniqueID,customer_name,persons,order_cancel_reason,my_amount,total_tax,discount,delivery_charge,container_charge,service_charge,waived_off,round_off,total,item_name,item_price,item_quantity,item_total
HOTELNAME,2812,9/28/2019 19:47,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,271,0,75,0,10,0,0,0,206,Moong Dal Mangode,48,2,96
HOTELNAME,2812,9/28/2019 19:47,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,271,0,75,0,10,0,0,0,206,Kadhi Chinese Bhel,65,1,65
HOTELNAME,2812,9/28/2019 19:47,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,271,0,75,0,10,0,0,0,206,Chinese Bhel,30,1,30
HOTELNAME,2812,9/28/2019 19:47,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,271,0,75,0,10,0,0,0,206,Bedai Aloo Ki Sabzi,80,1,80
HOTELNAME,2813,9/28/2019 19:54,Other [U P I],Dine In,Success,,,350,,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,2814,9/28/2019 20:04,Other [U P I],Dine In,Success,,,201,,,,140,0,10,0,0,0,0,0,130,Veg Rice,100,1,100
HOTELNAME,2814,9/28/2019 20:04,Other [U P I],Dine In,Success,,,201,,,,140,0,10,0,0,0,0,0,130,Roti,10,1,10
HOTELNAME,2814,9/28/2019 20:04,Other [U P I],Dine In,Success,,,201,,,,140,0,10,0,0,0,0,0,130,Vadav Pav,30,1,30
HOTELNAME,2815,9/28/2019 20:10,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,366,0,75,0,10,0,0,0,301,Sooji Vadav Pav (7 Pcs),58,2,116
HOTELNAME,2815,9/28/2019 20:10,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,366,0,75,0,10,0,0,0,301,Aloo Tikki,65,2,130
HOTELNAME,2815,9/28/2019 20:10,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,366,0,75,0,10,0,0,0,301,Dahi Gujiya,60,2,120
HOTELNAME,2816,9/28/2019 20:22,Other [U P I],Dine In,Success,,,402,,,,40,0,0,0,0,0,0,0,40,Aloo Tikki,40,1,40
HOTELNAME,2817,9/28/2019 20:26,Cash,Dine In,Success,,,764,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,2818,9/28/2019 20:29,Online,Delivery(Parcel),Cancelled,Swiggy,,2,SWIGGY,,Order edited from Swiggy,298,0,75,0,10,0,0,0,233,Chinese Bhel,30,4,120
HOTELNAME,2818,9/28/2019 20:29,Online,Delivery(Parcel),Cancelled,Swiggy,,2,SWIGGY,,Order edited from Swiggy,298,0,75,0,10,0,0,0,233,Aloo Tikki,65,1,65
HOTELNAME,2818,9/28/2019 20:29,Online,Delivery(Parcel),Cancelled,Swiggy,,2,SWIGGY,,Order edited from Swiggy,298,0,75,0,10,0,0,0,233,Moong Dal Mangode,48,1,48
HOTELNAME,2818,9/28/2019 20:29,Online,Delivery(Parcel),Cancelled,Swiggy,,2,SWIGGY,,Order edited from Swiggy,298,0,75,0,10,0,0,0,233,Khirmohan,65,1,65
HOTELNAME,2819,9/28/2019 20:32,Cash,Dine In,Success,,,765,,,,90,0,0,0,0,0,0,0,90,Vadav Pav,30,3,90
HOTELNAME,2820,9/28/2019 20:33,Cash,Dine In,Success,,,2,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,2821,9/28/2019 20:41,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,303,0,75,0,10,0,0,0,238,Khirmohan,65,1,65
HOTELNAME,2821,9/28/2019 20:41,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,303,0,75,0,10,0,0,0,238,Moong Dal Mangode,48,1,48
HOTELNAME,2821,9/28/2019 20:41,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,303,0,75,0,10,0,0,0,238,Aloo Tikki,65,2,130
HOTELNAME,2821,9/28/2019 20:41,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,303,0,75,0,10,0,0,0,238,Chinese Bhel,30,2,60
HOTELNAME,2822,9/28/2019 20:46,Cash,Dine In,Success,,,2,,,,225,0,25,0,0,0,0,0,200,Aloo Tikki,40,1,40
HOTELNAME,2822,9/28/2019 20:46,Cash,Dine In,Success,,,2,,,,225,0,25,0,0,0,0,0,200,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2822,9/28/2019 20:46,Cash,Dine In,Success,,,2,,,,225,0,25,0,0,0,0,0,200,Premium Veg Rice,140,1,140
HOTELNAME,2823,9/28/2019 20:55,CARD,Dine In,Success,,,766,,,,295,0,0,0,0,0,0,0,295,Vadav Pav,30,1,30
HOTELNAME,2823,9/28/2019 20:55,CARD,Dine In,Success,,,766,,,,295,0,0,0,0,0,0,0,295,Aloo Tikki,40,1,40
HOTELNAME,2823,9/28/2019 20:55,CARD,Dine In,Success,,,766,,,,295,0,0,0,0,0,0,0,295,Pav Bhaji,95,1,95
HOTELNAME,2823,9/28/2019 20:55,CARD,Dine In,Success,,,766,,,,295,0,0,0,0,0,0,0,295,Chaas,40,1,40
HOTELNAME,2823,9/28/2019 20:55,CARD,Dine In,Success,,,766,,,,295,0,0,0,0,0,0,0,295,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2823,9/28/2019 20:55,CARD,Dine In,Success,,,766,,,,295,0,0,0,0,0,0,0,295,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2824,9/28/2019 20:57,Other [U P I],Dine In,Success,,,767,,,,45,0,0,0,0,0,0,0,45,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2825,9/28/2019 20:59,Online,Delivery(Parcel),Success,Zomato,,768,94.ksunny,,,116,0,17.4,0,10,0,0,0.4,109,Sooji Golgappa[7 Pieces],58,2,116
HOTELNAME,2826,9/28/2019 21:34,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,106,0,31.8,0,10,0,0,-0.2,84,Sooji Vadav Pav (7 Pcs),58,1,58
HOTELNAME,2826,9/28/2019 21:34,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,106,0,31.8,0,10,0,0,-0.2,84,Moong Dal Mangode,48,1,48
HOTELNAME,2827,9/28/2019 21:42,Other [U P I],Dine In,Success,,,755,,,,200,0,20,0,0,0,0,0,180,Veg Rice,100,2,200
HOTELNAME,2828,9/28/2019 22:00,Cash,Dine In,Success,,,2,,,,45,0,0,0,0,0,0,0,45,Khirmohan,45,1,45
HOTELNAME,2829,9/28/2019 22:03,Other [U P I],Dine In,Success,,,660,,,,110,0,10,0,10,0,0,0,110,Veg Rice,100,1,100
HOTELNAME,2829,9/28/2019 22:03,Other [U P I],Dine In,Success,,,660,,,,110,0,10,0,10,0,0,0,110,Curd T,10,1,10
HOTELNAME,2830,9/28/2019 22:23,Cash,Dine In,Success,,,769,,,,70,0,0,0,0,0,0,0,70,Roti,10,7,70
HOTELNAME,2831,9/28/2019 22:27,Online,Delivery(Parcel),Success,Zomato,,770,Aishwarya Mathur,,,80,0,0,0,10,0,0,0,90,Bedai Aloo Sabzi,80,1,80
HOTELNAME,2832,9/28/2019 22:30,Cash,Dine In,Success,,,771,,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,2833,9/29/2019 9:59,Other [U P I],Dine In,Success,,,772,,,,300,0,30,0,0,0,0,0,270,Bedai Aloo Ki Sabzi,55,2,110
HOTELNAME,2833,9/29/2019 9:59,Other [U P I],Dine In,Success,,,772,,,,300,0,30,0,0,0,0,0,270,Poha,50,1,50
HOTELNAME,2833,9/29/2019 9:59,Other [U P I],Dine In,Success,,,772,,,,300,0,30,0,0,0,0,0,270,Poori Aloo Sabzi,70,2,140
HOTELNAME,2834,9/29/2019 10:32,Cash,Dine In,Success,,,773,,,,55,0,5.5,0,0,0,0,0.5,50,Bedai Aloo Ki Sabzi,55,1,55
HOTELNAME,2835,9/29/2019 11:35,Cash,Dine In,Success,,,21,,,,50,0,5,0,0,0,0,0,45,Fusion Sandwhich,50,1,50
HOTELNAME,2836,9/29/2019 12:49,Other [U P I],Dine In,Success,,,158,,,,95,0,0,0,0,0,0,0,95,Pav Bhaji,95,1,95
HOTELNAME,2837,9/29/2019 12:54,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,39,0,10,0,0,0,101,Veg Rice,130,1,130
HOTELNAME,2838,9/29/2019 13:02,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,39,0,10,0,0,0,101,Veg Rice,130,1,130
HOTELNAME,2839,9/29/2019 13:09,Online,Delivery(Parcel),Success,Zomato,,774,Aayush Mantry,,,560,0,178.25,0,10,0,0,0.25,392,Kadhi Chinese Bhel,65,1,65
HOTELNAME,2839,9/29/2019 13:09,Online,Delivery(Parcel),Success,Zomato,,774,Aayush Mantry,,,560,0,178.25,0,10,0,0,0.25,392,Pav Bhaji,140,1,140
HOTELNAME,2839,9/29/2019 13:09,Online,Delivery(Parcel),Success,Zomato,,774,Aayush Mantry,,,560,0,178.25,0,10,0,0,0.25,392,Slice Gobi Paratha Dal Makhani,225,1,225
HOTELNAME,2839,9/29/2019 13:09,Online,Delivery(Parcel),Success,Zomato,,774,Aayush Mantry,,,560,0,178.25,0,10,0,0,0.25,392,Veg Rice,130,1,130
HOTELNAME,2840,9/29/2019 13:14,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,39,0,10,0,0,0,101,Veg Rice,130,1,130
HOTELNAME,2841,9/29/2019 13:31,Other [U P I],Dine In,Success,,,753,,,,120,0,12,0,0,0,0,0,108,Plain Paratha Thali,120,1,120
HOTELNAME,2842,9/29/2019 13:51,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,42,0,10,0,0,0,108,Pav Bhaji,140,1,140
HOTELNAME,2843,9/29/2019 13:57,Online,Delivery(Parcel),Success,Zomato,,775,Aman Singhai,,,130,0,19.5,0,10,0,0,0.5,121,Veg Rice,130,1,130
HOTELNAME,2844,9/29/2019 14:05,Cash,Dine In,Success,,,776,,,,322,0,0,0,0,0,0,0,322,HOTELNAME Special Shikanji,45,2,90
HOTELNAME,2844,9/29/2019 14:05,Cash,Dine In,Success,,,776,,,,322,0,0,0,0,0,0,0,322,Pav Bhaji,95,1,95
HOTELNAME,2844,9/29/2019 14:05,Cash,Dine In,Success,,,776,,,,322,0,0,0,0,0,0,0,322,Rice Meal,115,1,115
HOTELNAME,2844,9/29/2019 14:05,Cash,Dine In,Success,,,776,,,,322,0,0,0,0,0,0,0,322,Poori Missi/palak,12,1,12
HOTELNAME,2844,9/29/2019 14:05,Cash,Dine In,Success,,,776,,,,322,0,0,0,0,0,0,0,322,Poori,10,1,10
HOTELNAME,2845,9/29/2019 14:31,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,60,0,0,0,10,0,0,0,70,Chinese Bhel,30,2,60
HOTELNAME,2846,9/29/2019 14:38,Other [U P I],Dine In,Success,,,660,,,,330,0,30,0,0,0,0,0,300,Veg Rice,100,3,300
HOTELNAME,2846,9/29/2019 14:38,Other [U P I],Dine In,Success,,,660,,,,330,0,30,0,0,0,0,0,300,Curd Bowl,10,3,30
HOTELNAME,2847,9/29/2019 17:07,Other [U P I],Dine In,Success,,,755,,,,100,0,0,0,0,0,0,0,100,Chinese Bhel,20,2,40
HOTELNAME,2847,9/29/2019 17:07,Other [U P I],Dine In,Success,,,755,,,,100,0,0,0,0,0,0,0,100,Vadav Pav,30,2,60
HOTELNAME,2848,9/29/2019 17:55,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2849,9/29/2019 18:01,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2850,9/29/2019 18:46,Other [U P I],Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2851,9/29/2019 19:02,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2852,9/29/2019 19:05,Other [U P I],Dine In,Success,,,777,,,,105,0,0,0,0,0,0,0,105,Vadav Pav,30,2,60
HOTELNAME,2852,9/29/2019 19:05,Other [U P I],Dine In,Success,,,777,,,,105,0,0,0,0,0,0,0,105,Dahi Vadav Pav,45,1,45
HOTELNAME,2853,9/29/2019 19:07,CARD,Dine In,Success,,,778,,,,215,0,0,0,0,0,0,0,215,Pav Bhaji,95,1,95
HOTELNAME,2853,9/29/2019 19:07,CARD,Dine In,Success,,,778,,,,215,0,0,0,0,0,0,0,215,Chole Aloo Tikki,55,1,55
HOTELNAME,2853,9/29/2019 19:07,CARD,Dine In,Success,,,778,,,,215,0,0,0,0,0,0,0,215,Kaju Katli,20,1,20
HOTELNAME,2853,9/29/2019 19:07,CARD,Dine In,Success,,,778,,,,215,0,0,0,0,0,0,0,215,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2854,9/29/2019 19:10,Other [U P I],Dine In,Success,,,779,,,,105,0,0,0,0,0,0,0,105,Dahi Aloo Tikki,50,1,50
HOTELNAME,2854,9/29/2019 19:10,Other [U P I],Dine In,Success,,,779,,,,105,0,0,0,0,0,0,0,105,Tawa Hot Chaat,55,1,55
HOTELNAME,2855,9/29/2019 19:11,Cash,Dine In,Success,,,2,,,,120,0,0,0,0,0,0,0,120,Vadav Pav,30,4,120
HOTELNAME,2856,9/29/2019 19:31,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2857,9/29/2019 19:31,Cash,Dine In,Success,,,253,,,,80,0,0,0,8,0,0,0,88,Aloo Tikki,40,2,80
HOTELNAME,2858,9/29/2019 19:37,Cash,Dine In,Success,,,780,,,,380,0,0,0,34,0,0,0,414,Pav Bhaji,95,1,95
HOTELNAME,2858,9/29/2019 19:37,Cash,Dine In,Success,,,780,,,,380,0,0,0,34,0,0,0,414,Rice Meal,115,1,115
HOTELNAME,2858,9/29/2019 19:37,Cash,Dine In,Success,,,780,,,,380,0,0,0,34,0,0,0,414,Slice Gobi Paratha,125,1,125
HOTELNAME,2858,9/29/2019 19:37,Cash,Dine In,Success,,,780,,,,380,0,0,0,34,0,0,0,414,Khirmohan,45,1,45
HOTELNAME,2859,9/29/2019 19:47,Other [U P I],Dine In,Success,,,546,,,,55,0,0,0,0,0,0,0,55,Chinese Bhel,20,2,40
HOTELNAME,2859,9/29/2019 19:47,Other [U P I],Dine In,Success,,,546,,,,55,0,0,0,0,0,0,0,55,Tea,15,1,15
HOTELNAME,2860,9/29/2019 19:50,Online,Delivery(Parcel),Success,Zomato,,781,Animesh Kumar,,,136,0,20.4,0,10,0,0,0.4,126,Khirmohan,68,2,136
HOTELNAME,2861,9/29/2019 19:51,Cash,Dine In,Success,,,771,,,,160,0,16,0,0,0,0,0,144,Premium Plain Paratha Thali,160,1,160
HOTELNAME,2862,9/29/2019 19:57,CARD,Dine In,Success,,,782,,,,235,0,0,0,0,0,0,0,235,Pav Bhaji,95,1,95
HOTELNAME,2862,9/29/2019 19:57,CARD,Dine In,Success,,,782,,,,235,0,0,0,0,0,0,0,235,Dahi Aloo Tikki,50,1,50
HOTELNAME,2862,9/29/2019 19:57,CARD,Dine In,Success,,,782,,,,235,0,0,0,0,0,0,0,235,Kadhi Chinese Bhel,45,1,45
HOTELNAME,2862,9/29/2019 19:57,CARD,Dine In,Success,,,782,,,,235,0,0,0,0,0,0,0,235,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2863,9/29/2019 19:59,Other [U P I],Dine In,Success,,,500,,,,260,0,0,0,0,0,0,0,260,Dahi Vadav Pav,45,1,45
HOTELNAME,2863,9/29/2019 19:59,Other [U P I],Dine In,Success,,,500,,,,260,0,0,0,0,0,0,0,260,Dahi Aloo Tikki,50,1,50
HOTELNAME,2863,9/29/2019 19:59,Other [U P I],Dine In,Success,,,500,,,,260,0,0,0,0,0,0,0,260,Fusion Sandwhich,50,1,50
HOTELNAME,2863,9/29/2019 19:59,Other [U P I],Dine In,Success,,,500,,,,260,0,0,0,0,0,0,0,260,Rice Meal,115,1,115
HOTELNAME,2864,9/29/2019 20:10,Other [U P I],Dine In,Success,,,660,,,,110,0,10,0,10,0,0,0,110,Veg Rice,100,1,100
HOTELNAME,2864,9/29/2019 20:10,Other [U P I],Dine In,Success,,,660,,,,110,0,10,0,10,0,0,0,110,Curd Bowl,10,1,10
HOTELNAME,2865,9/29/2019 20:20,Other [U P I],Dine In,Success,,,506,,,,100,0,10,0,30,0,0,0,120,Veg Rice,100,1,100
HOTELNAME,2866,9/29/2019 20:27,Other [U P I],Dine In,Success,,,133,,,,130,0,10,0,0,0,0,0,120,Vadav Pav,30,1,30
HOTELNAME,2866,9/29/2019 20:27,Other [U P I],Dine In,Success,,,133,,,,130,0,10,0,0,0,0,0,120,Veg Rice,100,1,100
HOTELNAME,2867,9/29/2019 20:42,CARD,Dine In,Success,,,783,,,,190,0,0,0,0,0,0,0,190,Pav Bhaji,95,2,190
HOTELNAME,2868,9/29/2019 20:47,Other [U P I],Dine In,Success,,,784,,,,320,0,28,0,0,0,0,0,292,Premium Veg Rice,140,2,280
HOTELNAME,2868,9/29/2019 20:47,Other [U P I],Dine In,Success,,,784,,,,320,0,28,0,0,0,0,0,292,Aloo Tikki,40,1,40
HOTELNAME,2869,9/29/2019 21:17,Other [U P I],Dine In,Success,,,785,,,,770,0,54,0,0,0,0,0,716,Shahi Thali,180,3,540
HOTELNAME,2869,9/29/2019 21:17,Other [U P I],Dine In,Success,,,785,,,,770,0,54,0,0,0,0,0,716,Mathura Lassi,50,3,150
HOTELNAME,2869,9/29/2019 21:17,Other [U P I],Dine In,Success,,,785,,,,770,0,54,0,0,0,0,0,716,Poori,10,8,80
HOTELNAME,2870,9/29/2019 21:18,Other [U P I],Dine In,Success,,,462,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,2871,9/29/2019 21:29,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,39,0,10,0,0,0,101,Khirmohan,65,2,130
HOTELNAME,2872,9/29/2019 21:30,Other [U P I],Dine In,Success,,,786,,,,70,0,0,0,4,0,0,0,74,Vadav Pav,30,1,30
HOTELNAME,2872,9/29/2019 21:30,Other [U P I],Dine In,Success,,,786,,,,70,0,0,0,4,0,0,0,74,Dahi Gujiya,40,1,40
HOTELNAME,2873,9/29/2019 21:32,Cash,Dine In,Success,,,495,,,,160,0,10,0,0,0,0,0,150,Veg Rice,100,1,100
HOTELNAME,2873,9/29/2019 21:32,Cash,Dine In,Success,,,495,,,,160,0,10,0,0,0,0,0,150,Naan Roti,10,2,20
HOTELNAME,2873,9/29/2019 21:32,Cash,Dine In,Success,,,495,,,,160,0,10,0,0,0,0,0,150,Aloo Tikki,40,1,40
HOTELNAME,2874,9/29/2019 21:38,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2875,9/29/2019 21:53,Other [U P I],Dine In,Success,,,350,,,,65,0,0,0,0,0,0,0,65,Dahi Vadav Pav,45,1,45
HOTELNAME,2875,9/29/2019 21:53,Other [U P I],Dine In,Success,,,350,,,,65,0,0,0,0,0,0,0,65,Kaju Katli,20,1,20
HOTELNAME,2876,9/29/2019 21:53,Other [U P I],Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2877,10-01-2019 12:51,Other [U P I],Dine In,Success,,,103,,,,115,0,0,0,0,0,0,0,115,Rice Meal,115,1,115
HOTELNAME,2878,10-01-2019 12:52,Other [U P I],Dine In,Success,,,350,,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,2879,10-01-2019 13:51,Cash,Dine In,Success,,,2,,,,60,0,0,0,0,0,0,0,60,Kaju Katli,20,3,60
HOTELNAME,2880,10-01-2019 14:43,Cash,Dine In,Success,,,771,,,,55,0,0,0,0,0,0,0,55,Tawa Hot Chaat,55,1,55
HOTELNAME,2881,10-01-2019 14:44,Other [U P I],Dine In,Success,,,543,,,,20,0,0,0,0,0,0,0,20,Kaju Katli,20,1,20
HOTELNAME,2882,10-01-2019 15:18,Other [U P I],Dine In,Success,,,787,,,,105,0,0,0,0,0,0,0,105,Pav Bhaji,95,1,95
HOTELNAME,2882,10-01-2019 15:18,Other [U P I],Dine In,Success,,,787,,,,105,0,0,0,0,0,0,0,105,Mineral Water 500ml,10,1,10
HOTELNAME,2883,10-01-2019 17:03,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,0,0,10,0,0,0,150,Pav Bhaji,140,1,140
HOTELNAME,2884,10-01-2019 17:03,Other [U P I],Dine In,Success,,,2,,,,90,0,0,0,0,0,0,0,90,Vadav Pav,30,3,90
HOTELNAME,2885,10-01-2019 17:38,Other [U P I],Dine In,Success,,,645,,,,300,0,20,0,0,0,0,0,280,Veg Rice,100,2,200
HOTELNAME,2885,10-01-2019 17:38,Other [U P I],Dine In,Success,,,645,,,,300,0,20,0,0,0,0,0,280,Mathura Lassi,50,2,100
HOTELNAME,2886,10-01-2019 17:47,Other [paytm],Dine In,Success,,,2,,,,80,0,0,0,20,0,0,0,100,Dahi Aloo Tikki,50,1,50
HOTELNAME,2886,10-01-2019 17:47,Other [paytm],Dine In,Success,,,2,,,,80,0,0,0,20,0,0,0,100,Vadav Pav,30,1,30
HOTELNAME,2887,10-01-2019 18:09,Other [U P I],Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2888,10-01-2019 18:11,Other [U P I],Dine In,Success,,,788,,,,205,0,0,0,0,0,0,0,205,Aloo Tikki,40,1,40
HOTELNAME,2888,10-01-2019 18:11,Other [U P I],Dine In,Success,,,788,,,,205,0,0,0,0,0,0,0,205,Dahi Vadav Pav,45,1,45
HOTELNAME,2888,10-01-2019 18:11,Other [U P I],Dine In,Success,,,788,,,,205,0,0,0,0,0,0,0,205,Chinese Bhel,20,1,20
HOTELNAME,2888,10-01-2019 18:11,Other [U P I],Dine In,Success,,,788,,,,205,0,0,0,0,0,0,0,205,Chinese Bhel,20,5,100
HOTELNAME,2889,10-01-2019 18:18,Cash,Dine In,Success,,,21,,,,100,0,0,0,0,0,0,0,100,Vadav Pav,30,1,30
HOTELNAME,2889,10-01-2019 18:18,Cash,Dine In,Success,,,21,,,,100,0,0,0,0,0,0,0,100,Dal Makhani [half],70,1,70
HOTELNAME,2890,10-01-2019 18:31,Other [U P I],Dine In,Success,,,2,,,,55,0,0,0,0,0,0,0,55,Chole Aloo Tikki,55,1,55
HOTELNAME,2891,10-01-2019 18:43,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2892,10-01-2019 18:48,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2893,10-01-2019 19:35,Cash,Dine In,Success,,,2,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,2894,10-01-2019 19:41,Cash,Dine In,Success,,,660,,,,110,0,10,0,10,0,0,0,110,Veg Rice,100,1,100
HOTELNAME,2894,10-01-2019 19:41,Cash,Dine In,Success,,,660,,,,110,0,10,0,10,0,0,0,110,Curd Bowl,10,1,10
HOTELNAME,2895,10-01-2019 19:56,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,2896,10-01-2019 20:16,Cash,Dine In,Success,,,2,,,,120,0,0,0,0,0,0,0,120,Vadav Pav,30,4,120
HOTELNAME,2897,10-01-2019 20:23,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,630,0,0,0,10,0,0,0,640,Veg Rice,130,2,260
HOTELNAME,2897,10-01-2019 20:23,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,630,0,0,0,10,0,0,0,640,Dal Makhani Chawal,160,1,160
HOTELNAME,2897,10-01-2019 20:23,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,630,0,0,0,10,0,0,0,640,Slice Gobi Paratha,210,1,210
HOTELNAME,2898,10-01-2019 20:44,Other [U P I],Dine In,Success,,,350,,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,2899,10-01-2019 20:48,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,0,0,10,0,0,0,140,Veg Rice,130,1,130
HOTELNAME,2900,10-01-2019 20:55,Cash,Dine In,Success,,,2,,,,100,0,10,0,20,0,0,0,110,Veg Rice,100,1,100
HOTELNAME,2901,10-01-2019 21:51,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,333,0,0,0,10,0,0,0,343,Moong Dal Mangode,48,1,48
HOTELNAME,2901,10-01-2019 21:51,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,333,0,0,0,10,0,0,0,343,Pav Bhaji,140,1,140
HOTELNAME,2901,10-01-2019 21:51,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,333,0,0,0,10,0,0,0,343,Bedai Aloo Ki Sabzi,80,1,80
HOTELNAME,2901,10-01-2019 21:51,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,333,0,0,0,10,0,0,0,343,Khirmohan,65,1,65
HOTELNAME,2902,10-01-2019 22:15,Cash,Dine In,Success,,,2,,,,120,0,12,0,0,0,0,0,108,Plain Paratha Thali,120,1,120
HOTELNAME,2903,10-02-2019 11:31,CARD,Dine In,Success,,,201,,,,110,0,0,0,0,0,0,0,110,Tea,15,1,15
HOTELNAME,2903,10-02-2019 11:31,CARD,Dine In,Success,,,201,,,,110,0,0,0,0,0,0,0,110,Pav Bhaji,95,1,95
HOTELNAME,2904,10-02-2019 12:22,Online,Delivery(Parcel),Success,Zomato,,789,Aishwarya Mathur,,,80,0,0,0,10,0,0,0,90,Bedai Aloo Sabzi,80,1,80
HOTELNAME,2905,10-02-2019 12:34,Other [U P I],Dine In,Success,,,248,,,,140,0,0,0,0,0,0,0,140,Tea,15,2,30
HOTELNAME,2905,10-02-2019 12:34,Other [U P I],Dine In,Success,,,248,,,,140,0,0,0,0,0,0,0,140,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,2905,10-02-2019 12:34,Other [U P I],Dine In,Success,,,248,,,,140,0,0,0,0,0,0,0,140,Chinese Bhel,20,1,20
HOTELNAME,2905,10-02-2019 12:34,Other [U P I],Dine In,Success,,,248,,,,140,0,0,0,0,0,0,0,140,Kadhi Chinese Bhel,45,1,45
HOTELNAME,2906,10-02-2019 12:45,Other [U P I],Dine In,Success,,,4,,,,528,0,0,0,0,0,0,0,528,Slice Gobi Paratha,125,1,125
HOTELNAME,2906,10-02-2019 12:45,Other [U P I],Dine In,Success,,,4,,,,528,0,0,0,0,0,0,0,528,Slice Aloo Pyaz Paratha,125,1,125
HOTELNAME,2906,10-02-2019 12:45,Other [U P I],Dine In,Success,,,4,,,,528,0,0,0,0,0,0,0,528,Poori,10,2,20
HOTELNAME,2906,10-02-2019 12:45,Other [U P I],Dine In,Success,,,4,,,,528,0,0,0,0,0,0,0,528,Poori Missi/palak,12,4,48
HOTELNAME,2906,10-02-2019 12:45,Other [U P I],Dine In,Success,,,4,,,,528,0,0,0,0,0,0,0,528,Paneer Sabzi [full],150,1,150
